gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Dnah17,33.7933612909693,3.92742387362028,0.567442661272283,5.15897741466353,2.48302258341248e-07,3.78175135204084e-05
ENSMUSG00000120545,23.6523968173698,3.90679479131083,0.427995263433417,6.79165177668616,1.10856871105501e-11,9.373521849579312e-09
Cdhr5,61.2892696926496,3.90452272235709,0.56740495076948,5.11895907573268,3.07226612524355e-07,4.51108009922737e-05
Olfml1,9.83662763510916,3.90076704309765,0.823662185183794,3.52179218043179,0.0004286400247807,0.018669062251595
Sez6l,11.3711188187526,3.89591250192625,0.658578426787779,4.39721737629804,1.09647519063758e-05,0.0009385940705129
Spata21,11.1269267823329,3.89404962589982,0.643387262077312,4.49814566821819,6.85487254665281e-06,0.0006248636792433
Wnt8b,26.8062612275465,3.89249826033113,0.483376848509993,5.98394041677265,2.17803016549266e-09,6.76044021367666e-07
Padi3,111.897923467486,3.88044581637589,0.257427568664553,11.1893447594548,4.59818984361915e-29,5.637610657769261e-25
Ncf1,44.4964991641818,3.87964842763395,0.502212663295339,5.73392237610802,9.813425716598611e-09,2.55994693613526e-06
Aqp5,13.4368762431023,3.86763406985595,0.596801725889807,4.80500297746361,1.54749202151065e-06,0.000175676166016
Gpr4,103.822075242804,3.8664165747327,0.597280437164835,4.79911344215287,1.59369511073842e-06,0.0001800875475134
Abcc3,10.5550455152231,3.84317992495134,0.654257680112265,4.34565769936926,1.38858967597231e-05,0.0011055067352116
Psca,13.2318555139638,3.84043182906038,0.627434507336605,4.52705708061503,5.98107884741137e-06,0.0005629052303508
Alpk3,40.9887257542501,3.83097264526372,0.722905479848876,3.91610345221831,8.99916440407292e-05,0.0051558063166418
Arhgap40,11.8696865152947,3.82980936762155,0.650746183934445,4.34856083290781,1.37033809699288e-05,0.0010981065515151
Popdc3,11.9619237852723,3.81698113459657,0.59236977569139,4.75544372821638,1.98011011125664e-06,0.0002138955067758
Mycbpap,13.3644451936627,3.80899197186627,0.708548347732346,3.96443232258776,7.35708149032603e-05,0.0043055607452096
Slc36a2,252.812113719942,3.80825792167063,0.42212182267083,6.65271912241435,2.8772698023183095e-11,2.07510390654845e-08
Upb1,14.5992549116135,3.8070295716961,0.675591150035604,4.15492353851611,3.25396339148419e-05,0.0022350262275233
Pld4,58.3001117196103,3.80655439897229,0.587937966057344,4.77355530855198,1.81001810854662e-06,0.0001999254686471
Ube2dnl1,10.1447533603867,3.79967363730228,0.681895744889401,4.10572093796591,4.03055833592976e-05,0.0026784097819873
Slc28a1,51.3320221105406,3.79801553274627,0.517741143753094,5.40427502528294,6.50710379334973e-08,1.25638340249393e-05
Shc2,29.5869437209028,3.7905786487829,0.595514883425795,4.6859931236809,2.78605617434846e-06,0.0002834725454406
Cdh15,34.4914769045838,3.78895763528023,0.642700092746748,4.33943866938137,1.42847125215118e-05,0.0011299207604515
ENSMUSG00000121186,11.0583334475021,3.78480910770356,0.814160719081433,3.42046606086018,0.0006251393551072,0.0250097559585814
Apoa5,10.0199365145305,3.77874012547768,0.837416904311148,3.31822788765346,0.0009059054168055,0.0342275912565316
Lta,17.0268879716375,3.77745023661433,0.69863092039555,3.97556156695984,7.02133758249794e-05,0.004138707184145
Rflna,30.6278218695164,3.77651608059372,0.410220437012737,6.76835142786295,1.30258054140637e-11,1.06468591519418e-08
Kcp,323.953491872621,3.77217025520643,0.728644539386664,3.8045577855286,0.0001420577475083,0.0075073233333017
Trim17,19.3160765007821,3.77199894007969,0.702933923587387,3.94347014287337,8.03109940598621e-05,0.0046776861884605
Nod2,10.3545149150519,3.76991901951433,0.807277447327539,3.43118593079002,0.0006009485531194,0.0243407599375753
Fam131c,116.502426944193,3.75495011077158,0.520042580409834,5.29754719046364,1.173685785517e-07,2.08550356135234e-05
Gm14377,9.02506066670838,3.75476896252183,0.834357104491572,3.30166657381133,0.0009611224704021,0.0360913998418542
Ybx2,67.4927238366208,3.75026394813902,0.534025608366323,5.15006004403526,2.60403080372378e-07,3.8935023986653e-05
Cldn10,62.1278523120024,3.74653910162939,0.737977002768026,3.72171367309224,0.0001978753241039,0.0099837465480531
F10,29.4263598281186,3.73670342583716,0.858667471477564,3.18715162358246,0.0014368143166186,0.0499497052941763
Fyb2,10.0568163936387,3.73662828257625,0.789499226134119,3.46628367956292,0.0005277061825141,0.0219320055956442
Dmrtc2,32.4007954022546,3.73234155403127,0.627691511389816,4.35300064514398,1.34286755019992e-05,0.001080674155319
Il11,1672.43719611627,3.73159768871397,0.364496916566793,7.49415856365251,6.67250208731427e-14,8.611390720159639e-11
Pdzk1,8.11171637601496,3.72248962393162,0.742163086292671,3.66831721250282,0.0002441521510092,0.0117851474308994
Col23a1,103.037997233812,3.72058793638456,0.64272986176787,4.2328637553908,2.30734295558076e-05,0.0016788829855725
Gm10432,52.217314060232,3.72021340168093,0.60294139361868,4.51157182185651,6.43489866380449e-06,0.0005909743450754
Plxdc1,52.7793305878451,3.70025120258878,0.646404408318511,4.17734032726189,2.94937568182641e-05,0.0020487717023814
Atp6v1c2,21.7410579146026,3.69802081774003,0.50986127454982,5.29167629003052,1.21200281375808e-07,2.12282292829728e-05
Ifitm1,14.8431255847765,3.69316221088416,0.695010461835897,3.87499521053261,0.0001066267966535,0.0058982656022724
Dnmt3l,18.5818996939782,3.68828114939282,0.622064826370036,4.32154501497839,1.54940432686614e-05,0.0012147042402127
