gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Arhgef16,42.8168005295583,-3.24378831760662,0.412739988912887,-5.4363240245185,5.43910050667415e-08,5.32669242953622e-05
Magea10,94.280400683821,-3.26415415275718,0.428483188244418,-5.28411432437727,1.26314354717297e-07,0.0001180809554143
Gpr37l1,470.130305817614,-3.41219215592974,0.463947239480308,-5.19928119117977,2.00060680352418e-07,0.0001714353313386
A830019P07Rik,167.747575656492,-3.45408384606457,0.59115322181421,-4.15134986244878,3.30520056475054e-05,0.0128254254367282
Tex101,61.0567620641843,-3.67776872266817,0.327986653665303,-8.16426123668047,3.23408330072362e-16,1.33024314325364e-12
Rbp2,18.8785173475474,-3.88278924787907,0.724397407322266,-3.97956869908645,6.90404076317032e-05,0.0228053665188199
X2810433D01Rik,33.7508348397436,-3.8968331511816,0.760096534562851,-3.8111384797296,0.0001383282450862,0.0400684322315954
Srpx2,149.397063448912,-4.09598869046249,0.481319587416751,-6.43229316113792,1.25693012659962e-10,2.23666566225116e-07
D630033O11Rik,17.5390698443643,-4.68562268290065,0.980774177803556,-3.75787083949804,0.0001713652909555,0.0458034893529492
Ppm1n,60.8064316643684,-4.71393612213519,0.835108855834965,-4.44724792005935,8.69774340876119e-06,0.00425899502249
Pex5l,44.2301670458113,-4.80741319440929,0.757118305727392,-5.02882200259491,4.93502229374843e-07,0.0003759024759008
Fhit,28.433206088958,-5.48019813328804,0.902427554382851,-4.96460697762264,6.88403329329086e-07,0.0005056322453922
Tepp,29.7564994899377,-5.60671615434334,0.980553290504652,-4.69807831859138,2.62620733299457e-06,0.0015431594288676
Angptl1,18.6380797213227,-6.28778905294717,1.29605357966542,-4.07991547256264,4.50520799821772e-05,0.0165453763734546
B3galt2,200.589190994305,-7.01058150280303,0.778600755076039,-7.71972216006397,1.16583552882929e-14,2.9970716857379e-11
